LAT,LON,YEAR,MO,DY,T2M
40.0,-6.875,2024,6,17,20.23
40.0,-6.25,2024,6,17,21.62
40.5,-9.375,2024,6,17,17.77
40.5,-8.75,2024,6,17,18.05
40.5,-8.125,2024,6,17,17.93
40.5,-7.5,2024,6,17,16.94
40.5,-6.875,2024,6,17,17.0
40.5,-6.25,2024,6,17,18.23
41.0,-9.375,2024,6,17,17.46
41.0,-8.75,2024,6,17,17.5
41.0,-8.125,2024,6,17,16.42
41.0,-7.5,2024,6,17,16.4
41.0,-6.875,2024,6,17,18.37
41.0,-6.25,2024,6,17,18.32
41.5,-9.375,2024,6,17,17.08
41.5,-8.75,2024,6,17,17.07
41.5,-8.125,2024,6,17,16.12
41.5,-7.5,2024,6,17,15.87
41.5,-6.875,2024,6,17,17.29
41.5,-6.25,2024,6,17,17.81
42.0,-9.375,2024,6,17,16.76
42.0,-8.75,2024,6,17,16.52
42.0,-8.125,2024,6,17,14.9
42.0,-7.5,2024,6,17,14.68
42.0,-6.875,2024,6,17,14.46
42.0,-6.25,2024,6,17,15.7
37.0,-9.375,2024,6,18,18.53
37.0,-8.75,2024,6,18,18.64
37.0,-8.125,2024,6,18,19.38
37.0,-7.5,2024,6,18,19.74
37.0,-6.875,2024,6,18,20.01
37.0,-6.25,2024,6,18,21.51
37.5,-9.375,2024,6,18,18.21
37.5,-8.75,2024,6,18,19.39
37.5,-8.125,2024,6,18,20.17
37.5,-7.5,2024,6,18,22.16
37.5,-6.875,2024,6,18,22.01
37.5,-6.25,2024,6,18,21.95
38.0,-9.375,2024,6,18,18.11
38.0,-8.75,2024,6,18,19.28
38.0,-8.125,2024,6,18,20.43
38.0,-7.5,2024,6,18,21.3
38.0,-6.875,2024,6,18,20.64
38.0,-6.25,2024,6,18,20.23
38.5,-9.375,2024,6,18,18.25
38.5,-8.75,2024,6,18,19.5
38.5,-8.125,2024,6,18,19.85
38.5,-7.5,2024,6,18,20.11
38.5,-6.875,2024,6,18,20.07
38.5,-6.25,2024,6,18,20.18
39.0,-9.375,2024,6,18,18.13
39.0,-8.75,2024,6,18,19.3
39.0,-8.125,2024,6,18,19.26
39.0,-7.5,2024,6,18,19.2
39.0,-6.875,2024,6,18,19.77
39.0,-6.25,2024,6,18,20.01
39.5,-9.375,2024,6,18,17.76
39.5,-8.75,2024,6,18,18.29
39.5,-8.125,2024,6,18,18.47
39.5,-7.5,2024,6,18,19.03
39.5,-6.875,2024,6,18,19.28
39.5,-6.25,2024,6,18,19.21
40.0,-9.375,2024,6,18,17.62
40.0,-8.75,2024,6,18,17.64
40.0,-8.125,2024,6,18,16.8
40.0,-7.5,2024,6,18,17.66
40.0,-6.875,2024,6,18,18.44
40.0,-6.25,2024,6,18,18.82
40.5,-9.375,2024,6,18,17.34
40.5,-8.75,2024,6,18,17.74
40.5,-8.125,2024,6,18,17.27
40.5,-7.5,2024,6,18,16.07
40.5,-6.875,2024,6,18,15.65
40.5,-6.25,2024,6,18,15.79
41.0,-9.375,2024,6,18,17.02
41.0,-8.75,2024,6,18,17.17
41.0,-8.125,2024,6,18,15.65
41.0,-7.5,2024,6,18,15.64
41.0,-6.875,2024,6,18,17.13
41.0,-6.25,2024,6,18,16.23
41.5,-9.375,2024,6,18,16.73
41.5,-8.75,2024,6,18,16.7
41.5,-8.125,2024,6,18,15.38
41.5,-7.5,2024,6,18,15.49
41.5,-6.875,2024,6,18,16.55
41.5,-6.25,2024,6,18,16.15
42.0,-9.375,2024,6,18,16.51
42.0,-8.75,2024,6,18,16.01
42.0,-8.125,2024,6,18,14.21
42.0,-7.5,2024,6,18,14.41
42.0,-6.875,2024,6,18,14.11
42.0,-6.25,2024,6,18,14.86
37.0,-9.375,2024,6,19,18.39
37.0,-8.75,2024,6,19,18.35
37.0,-8.125,2024,6,19,18.89
37.0,-7.5,2024,6,19,19.28
37.0,-6.875,2024,6,19,19.42
37.0,-6.25,2024,6,19,20.12
37.5,-9.375,2024,6,19,18.07
37.5,-8.75,2024,6,19,18.62
37.5,-8.125,2024,6,19,18.86
37.5,-7.5,2024,6,19,20.61
37.5,-6.875,2024,6,19,19.99
37.5,-6.25,2024,6,19,19.55
38.0,-9.375,2024,6,19,17.97
38.0,-8.75,2024,6,19,18.69
38.0,-8.125,2024,6,19,19.2
38.0,-7.5,2024,6,19,19.61
38.0,-6.875,2024,6,19,18.1
38.0,-6.25,2024,6,19,17.3
38.5,-9.375,2024,6,19,17.97
38.5,-8.75,2024,6,19,18.92
38.5,-8.125,2024,6,19,18.65
38.5,-7.5,2024,6,19,18.35
38.5,-6.875,2024,6,19,17.61
38.5,-6.25,2024,6,19,17.4
39.0,-9.375,2024,6,19,17.76
39.0,-8.75,2024,6,19,18.5
39.0,-8.125,2024,6,19,18.07
39.0,-7.5,2024,6,19,17.15
39.0,-6.875,2024,6,19,17.33
39.0,-6.25,2024,6,19,17.75
39.5,-9.375,2024,6,19,17.64
39.5,-8.75,2024,6,19,17.55
39.5,-8.125,2024,6,19,17.21
39.5,-7.5,2024,6,19,16.63
39.5,-6.875,2024,6,19,16.83
39.5,-6.25,2024,6,19,17.09
40.0,-9.375,2024,6,19,17.32
40.0,-8.75,2024,6,19,16.9
40.0,-8.125,2024,6,19,15.23
40.0,-7.5,2024,6,19,15.64
40.0,-6.875,2024,6,19,16.34
40.0,-6.25,2024,6,19,17.09
40.5,-9.375,2024,6,19,16.96
40.5,-8.75,2024,6,19,17.42
40.5,-8.125,2024,6,19,16.58
40.5,-7.5,2024,6,19,14.79
40.5,-6.875,2024,6,19,14.09
40.5,-6.25,2024,6,19,14.24
41.0,-9.375,2024,6,19,16.66
41.0,-8.75,2024,6,19,17.37
41.0,-8.125,2024,6,19,15.67
41.0,-7.5,2024,6,19,14.86
41.0,-6.875,2024,6,19,16.2
41.0,-6.25,2024,6,19,15.05
41.5,-9.375,2024,6,19,16.33
41.5,-8.75,2024,6,19,16.89
41.5,-8.125,2024,6,19,15.43
41.5,-7.5,2024,6,19,14.87
41.5,-6.875,2024,6,19,16.11
41.5,-6.25,2024,6,19,15.65
42.0,-9.375,2024,6,19,16.18
42.0,-8.75,2024,6,19,15.85
42.0,-8.125,2024,6,19,13.59
42.0,-7.5,2024,6,19,13.52
42.0,-6.875,2024,6,19,13.44
42.0,-6.25,2024,6,19,14.25
37.0,-9.375,2024,6,20,18.17
37.0,-8.75,2024,6,20,18.15
37.0,-8.125,2024,6,20,19.21
37.0,-7.5,2024,6,20,19.81
37.0,-6.875,2024,6,20,20.0
37.0,-6.25,2024,6,20,21.36
37.5,-9.375,2024,6,20,17.91
37.5,-8.75,2024,6,20,18.41
37.5,-8.125,2024,6,20,19.45
37.5,-7.5,2024,6,20,21.45
37.5,-6.875,2024,6,20,21.48
37.5,-6.25,2024,6,20,21.47
38.0,-9.375,2024,6,20,17.76
38.0,-8.75,2024,6,20,18.53
38.0,-8.125,2024,6,20,19.54
38.0,-7.5,2024,6,20,20.29
38.0,-6.875,2024,6,20,19.36
38.0,-6.25,2024,6,20,18.96
38.5,-9.375,2024,6,20,17.68
38.5,-8.75,2024,6,20,18.87
38.5,-8.125,2024,6,20,19.0
38.5,-7.5,2024,6,20,19.25
38.5,-6.875,2024,6,20,18.98
38.5,-6.25,2024,6,20,18.83
39.0,-9.375,2024,6,20,17.4
39.0,-8.75,2024,6,20,18.51
39.0,-8.125,2024,6,20,18.55
39.0,-7.5,2024,6,20,18.4
39.0,-6.875,2024,6,20,19.19
39.0,-6.25,2024,6,20,19.56
39.5,-9.375,2024,6,20,17.27
39.5,-8.75,2024,6,20,17.52
39.5,-8.125,2024,6,20,17.94
39.5,-7.5,2024,6,20,18.75
39.5,-6.875,2024,6,20,19.19
39.5,-6.25,2024,6,20,19.17
40.0,-9.375,2024,6,20,17.09
40.0,-8.75,2024,6,20,17.15
40.0,-8.125,2024,6,20,16.37
40.0,-7.5,2024,6,20,17.87
40.0,-6.875,2024,6,20,18.92
40.0,-6.25,2024,6,20,19.6
40.5,-9.375,2024,6,20,16.7
40.5,-8.75,2024,6,20,17.2
40.5,-8.125,2024,6,20,16.95
40.5,-7.5,2024,6,20,16.12
40.5,-6.875,2024,6,20,15.73
40.5,-6.25,2024,6,20,15.85
41.0,-9.375,2024,6,20,16.37
41.0,-8.75,2024,6,20,16.68
41.0,-8.125,2024,6,20,15.91
41.0,-7.5,2024,6,20,15.44
41.0,-6.875,2024,6,20,16.62
41.0,-6.25,2024,6,20,15.36
41.5,-9.375,2024,6,20,16.05
41.5,-8.75,2024,6,20,16.61
41.5,-8.125,2024,6,20,15.51
41.5,-7.5,2024,6,20,15.28
41.5,-6.875,2024,6,20,15.83
41.5,-6.25,2024,6,20,14.98
42.0,-9.375,2024,6,20,15.95
42.0,-8.75,2024,6,20,16.02
42.0,-8.125,2024,6,20,13.94
42.0,-7.5,2024,6,20,13.92
42.0,-6.875,2024,6,20,13.12
42.0,-6.25,2024,6,20,13.55
37.0,-9.375,2024,6,21,17.91
37.0,-8.75,2024,6,21,19.11
37.0,-8.125,2024,6,21,21.6
37.0,-7.5,2024,6,21,21.64
37.0,-6.875,2024,6,21,21.82
37.0,-6.25,2024,6,21,24.94
37.5,-9.375,2024,6,21,17.73
37.5,-8.75,2024,6,21,20.56
37.5,-8.125,2024,6,21,22.93
37.5,-7.5,2024,6,21,24.75
37.5,-6.875,2024,6,21,25.22
37.5,-6.25,2024,6,21,25.18
38.0,-9.375,2024,6,21,17.86
38.0,-8.75,2024,6,21,20.43
38.0,-8.125,2024,6,21,22.19
38.0,-7.5,2024,6,21,23.24
38.0,-6.875,2024,6,21,22.85
38.0,-6.25,2024,6,21,22.32
38.5,-9.375,2024,6,21,18.13
38.5,-8.75,2024,6,21,20.41
38.5,-8.125,2024,6,21,21.18
38.5,-7.5,2024,6,21,21.73
38.5,-6.875,2024,6,21,21.87
38.5,-6.25,2024,6,21,21.94
39.0,-9.375,2024,6,21,17.86
39.0,-8.75,2024,6,21,19.6
39.0,-8.125,2024,6,21,20.4
39.0,-7.5,2024,6,21,21.01
39.0,-6.875,2024,6,21,22.0
39.0,-6.25,2024,6,21,22.39
39.5,-9.375,2024,6,21,17.35
39.5,-8.75,2024,6,21,18.12
39.5,-8.125,2024,6,21,19.59
39.5,-7.5,2024,6,21,21.2
39.5,-6.875,2024,6,21,21.97
39.5,-6.25,2024,6,21,22.32
40.0,-9.375,2024,6,21,16.99
40.0,-8.75,2024,6,21,17.18
40.0,-8.125,2024,6,21,17.72
40.0,-7.5,2024,6,21,20.14
40.0,-6.875,2024,6,21,21.68
40.0,-6.25,2024,6,21,22.69
40.5,-9.375,2024,6,21,16.69
40.5,-8.75,2024,6,21,16.98
40.5,-8.125,2024,6,21,17.8
40.5,-7.5,2024,6,21,18.17
40.5,-6.875,2024,6,21,18.14
40.5,-6.25,2024,6,21,18.88
41.0,-9.375,2024,6,21,16.51
41.0,-8.75,2024,6,21,16.28
41.0,-8.125,2024,6,21,16.38
41.0,-7.5,2024,6,21,16.62
41.0,-6.875,2024,6,21,18.64
41.0,-6.25,2024,6,21,18.04
41.5,-9.375,2024,6,21,16.24
41.5,-8.75,2024,6,21,16.13
41.5,-8.125,2024,6,21,16.1
41.5,-7.5,2024,6,21,16.35
41.5,-6.875,2024,6,21,17.66
41.5,-6.25,2024,6,21,17.3
42.0,-9.375,2024,6,21,16.19
42.0,-8.75,2024,6,21,15.58
42.0,-8.125,2024,6,21,14.81
42.0,-7.5,2024,6,21,15.21
42.0,-6.875,2024,6,21,14.86
42.0,-6.25,2024,6,21,15.73
37.0,-9.375,2024,6,22,18.66
37.0,-8.75,2024,6,22,21.86
37.0,-8.125,2024,6,22,24.79
37.0,-7.5,2024,6,22,23.94
37.0,-6.875,2024,6,22,23.87
37.0,-6.25,2024,6,22,27.6
37.5,-9.375,2024,6,22,18.46
37.5,-8.75,2024,6,22,23.66
37.5,-8.125,2024,6,22,26.26
37.5,-7.5,2024,6,22,28.04
37.5,-6.875,2024,6,22,28.79
37.5,-6.25,2024,6,22,28.26
38.0,-9.375,2024,6,22,18.58
38.0,-8.75,2024,6,22,22.62
38.0,-8.125,2024,6,22,24.96
38.0,-7.5,2024,6,22,26.22
38.0,-6.875,2024,6,22,26.12
38.0,-6.25,2024,6,22,25.67
38.5,-9.375,2024,6,22,18.92
38.5,-8.75,2024,6,22,22.21
38.5,-8.125,2024,6,22,23.71
38.5,-7.5,2024,6,22,24.49
38.5,-6.875,2024,6,22,24.73
38.5,-6.25,2024,6,22,25.16
39.0,-9.375,2024,6,22,18.51
39.0,-8.75,2024,6,22,21.14
39.0,-8.125,2024,6,22,22.9
39.0,-7.5,2024,6,22,23.53
39.0,-6.875,2024,6,22,24.38
39.0,-6.25,2024,6,22,25.0
39.5,-9.375,2024,6,22,17.56
39.5,-8.75,2024,6,22,19.27
39.5,-8.125,2024,6,22,21.68
39.5,-7.5,2024,6,22,23.09
39.5,-6.875,2024,6,22,23.44
39.5,-6.25,2024,6,22,24.03
40.0,-9.375,2024,6,22,16.97
40.0,-8.75,2024,6,22,18.02
40.0,-8.125,2024,6,22,19.15
40.0,-7.5,2024,6,22,20.92
40.0,-6.875,2024,6,22,22.17
40.0,-6.25,2024,6,22,23.72
40.5,-9.375,2024,6,22,16.61
40.5,-8.75,2024,6,22,17.98
40.5,-8.125,2024,6,22,19.4
40.5,-7.5,2024,6,22,17.49
40.5,-6.875,2024,6,22,17.87
40.5,-6.25,2024,6,22,19.06
41.0,-9.375,2024,6,22,16.47
41.0,-8.75,2024,6,22,17.39
41.0,-8.125,2024,6,22,17.95
41.0,-7.5,2024,6,22,17.1
41.0,-6.875,2024,6,22,19.08
41.0,-6.25,2024,6,22,18.54
41.5,-9.375,2024,6,22,16.33
41.5,-8.75,2024,6,22,17.53
41.5,-8.125,2024,6,22,17.94
41.5,-7.5,2024,6,22,17.32
41.5,-6.875,2024,6,22,18.84
41.5,-6.25,2024,6,22,18.76
42.0,-9.375,2024,6,22,16.5
42.0,-8.75,2024,6,22,17.24
42.0,-8.125,2024,6,22,16.32
42.0,-7.5,2024,6,22,15.99
42.0,-6.875,2024,6,22,15.96
42.0,-6.25,2024,6,22,17.04
37.0,-9.375,2024,6,23,18.68
37.0,-8.75,2024,6,23,22.08
37.0,-8.125,2024,6,23,26.18
37.0,-7.5,2024,6,23,24.78
37.0,-6.875,2024,6,23,24.38
37.0,-6.25,2024,6,23,28.2
37.5,-9.375,2024,6,23,18.4
37.5,-8.75,2024,6,23,24.64
37.5,-8.125,2024,6,23,28.18
37.5,-7.5,2024,6,23,29.44
37.5,-6.875,2024,6,23,29.16
37.5,-6.25,2024,6,23,28.55
38.0,-9.375,2024,6,23,18.75
38.0,-8.75,2024,6,23,24.42
38.0,-8.125,2024,6,23,27.52
38.0,-7.5,2024,6,23,28.39
38.0,-6.875,2024,6,23,27.54
38.0,-6.25,2024,6,23,26.67
38.5,-9.375,2024,6,23,19.82
38.5,-8.75,2024,6,23,24.92
38.5,-8.125,2024,6,23,26.57
38.5,-7.5,2024,6,23,26.7
38.5,-6.875,2024,6,23,26.63
38.5,-6.25,2024,6,23,27.55
39.0,-9.375,2024,6,23,20.04
39.0,-8.75,2024,6,23,24.37
39.0,-8.125,2024,6,23,25.75
39.0,-7.5,2024,6,23,25.58
39.0,-6.875,2024,6,23,26.53
39.0,-6.25,2024,6,23,27.49
39.5,-9.375,2024,6,23,18.68
39.5,-8.75,2024,6,23,22.86
39.5,-8.125,2024,6,23,24.62
39.5,-7.5,2024,6,23,25.41
39.5,-6.875,2024,6,23,26.2
39.5,-6.25,2024,6,23,26.67
40.0,-9.375,2024,6,23,17.7
40.0,-8.75,2024,6,23,20.96
40.0,-8.125,2024,6,23,22.01
40.0,-7.5,2024,6,23,24.44
40.0,-6.875,2024,6,23,25.97
40.0,-6.25,2024,6,23,27.01
40.5,-9.375,2024,6,23,17.16
40.5,-8.75,2024,6,23,20.43
40.5,-8.125,2024,6,23,23.41
40.5,-7.5,2024,6,23,22.18
40.5,-6.875,2024,6,23,22.2
40.5,-6.25,2024,6,23,22.95
41.0,-9.375,2024,6,23,17.03
41.0,-8.75,2024,6,23,19.92
41.0,-8.125,2024,6,23,22.31
41.0,-7.5,2024,6,23,21.03
41.0,-6.875,2024,6,23,23.0
41.0,-6.25,2024,6,23,21.69
41.5,-9.375,2024,6,23,17.12
41.5,-8.75,2024,6,23,20.61
41.5,-8.125,2024,6,23,21.97
41.5,-7.5,2024,6,23,20.76
41.5,-6.875,2024,6,23,22.56
41.5,-6.25,2024,6,23,21.36
42.0,-9.375,2024,6,23,17.4
42.0,-8.75,2024,6,23,20.24
42.0,-8.125,2024,6,23,19.87
42.0,-7.5,2024,6,23,19.39
42.0,-6.875,2024,6,23,19.79
42.0,-6.25,2024,6,23,19.67
37.0,-9.375,2024,6,24,18.59
37.0,-8.75,2024,6,24,21.38
37.0,-8.125,2024,6,24,23.68
37.0,-7.5,2024,6,24,23.38
37.0,-6.875,2024,6,24,24.03
37.0,-6.25,2024,6,24,28.41
37.5,-9.375,2024,6,24,18.17
37.5,-8.75,2024,6,24,23.88
37.5,-8.125,2024,6,24,27.97
37.5,-7.5,2024,6,24,29.33
37.5,-6.875,2024,6,24,28.69
37.5,-6.25,2024,6,24,29.34
38.0,-9.375,2024,6,24,18.07
38.0,-8.75,2024,6,24,23.39
38.0,-8.125,2024,6,24,27.95
38.0,-7.5,2024,6,24,29.68
38.0,-6.875,2024,6,24,28.93
38.0,-6.25,2024,6,24,28.66
38.5,-9.375,2024,6,24,19.32
38.5,-8.75,2024,6,24,24.88
38.5,-8.125,2024,6,24,27.74
38.5,-7.5,2024,6,24,28.58
38.5,-6.875,2024,6,24,28.97
38.5,-6.25,2024,6,24,29.62
39.0,-9.375,2024,6,24,20.21
39.0,-8.75,2024,6,24,25.31
39.0,-8.125,2024,6,24,27.53
39.0,-7.5,2024,6,24,27.85
39.0,-6.875,2024,6,24,28.75
39.0,-6.25,2024,6,24,29.38
39.5,-9.375,2024,6,24,18.81
39.5,-8.75,2024,6,24,23.88
39.5,-8.125,2024,6,24,26.42
39.5,-7.5,2024,6,24,28.15
39.5,-6.875,2024,6,24,28.4
39.5,-6.25,2024,6,24,28.45
40.0,-9.375,2024,6,24,17.75
40.0,-8.75,2024,6,24,22.62
40.0,-8.125,2024,6,24,24.65
40.0,-7.5,2024,6,24,26.63
40.0,-6.875,2024,6,24,27.47
40.0,-6.25,2024,6,24,28.24
40.5,-9.375,2024,6,24,17.31
40.5,-8.75,2024,6,24,22.41
40.5,-8.125,2024,6,24,25.75
40.5,-7.5,2024,6,24,23.88
40.5,-6.875,2024,6,24,23.94
40.5,-6.25,2024,6,24,24.7
41.0,-9.375,2024,6,24,17.04
41.0,-8.75,2024,6,24,21.6
41.0,-8.125,2024,6,24,23.9
41.0,-7.5,2024,6,24,23.04
41.0,-6.875,2024,6,24,24.99
41.0,-6.25,2024,6,24,24.03
41.5,-9.375,2024,6,24,17.05
41.5,-8.75,2024,6,24,22.15
41.5,-8.125,2024,6,24,23.67
41.5,-7.5,2024,6,24,22.61
41.5,-6.875,2024,6,24,23.93
41.5,-6.25,2024,6,24,23.06
42.0,-9.375,2024,6,24,17.1
42.0,-8.75,2024,6,24,21.75
42.0,-8.125,2024,6,24,22.03
42.0,-7.5,2024,6,24,21.42
42.0,-6.875,2024,6,24,21.02
42.0,-6.25,2024,6,24,21.07
37.0,-9.375,2024,6,25,18.18
37.0,-8.75,2024,6,25,19.48
37.0,-8.125,2024,6,25,22.33
37.0,-7.5,2024,6,25,22.63
37.0,-6.875,2024,6,25,23.13
37.0,-6.25,2024,6,25,27.35
37.5,-9.375,2024,6,25,17.94
37.5,-8.75,2024,6,25,20.6
37.5,-8.125,2024,6,25,24.45
37.5,-7.5,2024,6,25,27.78
37.5,-6.875,2024,6,25,27.56
37.5,-6.25,2024,6,25,28.14
38.0,-9.375,2024,6,25,17.81
38.0,-8.75,2024,6,25,20.6
38.0,-8.125,2024,6,25,23.88
38.0,-7.5,2024,6,25,26.63
38.0,-6.875,2024,6,25,27.07
38.0,-6.25,2024,6,25,27.1
38.5,-9.375,2024,6,25,18.21
38.5,-8.75,2024,6,25,21.36
38.5,-8.125,2024,6,25,23.14
38.5,-7.5,2024,6,25,24.98
38.5,-6.875,2024,6,25,26.17
38.5,-6.25,2024,6,25,27.7
39.0,-9.375,2024,6,25,18.14
39.0,-8.75,2024,6,25,20.88
39.0,-8.125,2024,6,25,22.11
39.0,-7.5,2024,6,25,23.64
39.0,-6.875,2024,6,25,25.44
39.0,-6.25,2024,6,25,27.4
39.5,-9.375,2024,6,25,17.51
39.5,-8.75,2024,6,25,19.31
39.5,-8.125,2024,6,25,21.02
39.5,-7.5,2024,6,25,24.04
39.5,-6.875,2024,6,25,25.82
39.5,-6.25,2024,6,25,27.04
40.0,-9.375,2024,6,25,17.24
40.0,-8.75,2024,6,25,18.57
40.0,-8.125,2024,6,25,19.5
40.0,-7.5,2024,6,25,24.2
40.0,-6.875,2024,6,25,26.31
40.0,-6.25,2024,6,25,28.08
40.5,-9.375,2024,6,25,16.97
40.5,-8.75,2024,6,25,18.34
40.5,-8.125,2024,6,25,20.53
40.5,-7.5,2024,6,25,21.97
40.5,-6.875,2024,6,25,23.89
40.5,-6.25,2024,6,25,25.16
41.0,-9.375,2024,6,25,16.59
41.0,-8.75,2024,6,25,17.31
41.0,-8.125,2024,6,25,19.31
41.0,-7.5,2024,6,25,21.54
41.0,-6.875,2024,6,25,25.27
41.0,-6.25,2024,6,25,25.28
41.5,-9.375,2024,6,25,16.42
41.5,-8.75,2024,6,25,18.01
41.5,-8.125,2024,6,25,20.1
41.5,-7.5,2024,6,25,22.08
41.5,-6.875,2024,6,25,24.85
41.5,-6.25,2024,6,25,24.67
42.0,-9.375,2024,6,25,16.33
42.0,-8.75,2024,6,25,18.21
42.0,-8.125,2024,6,25,19.96
42.0,-7.5,2024,6,25,21.56
42.0,-6.875,2024,6,25,21.79
42.0,-6.25,2024,6,25,22.48
37.0,-9.375,2024,6,26,18.46
37.0,-8.75,2024,6,26,18.6
37.0,-8.125,2024,6,26,19.94
37.0,-7.5,2024,6,26,20.93
37.0,-6.875,2024,6,26,21.54
37.0,-6.25,2024,6,26,23.49
37.5,-9.375,2024,6,26,18.16
37.5,-8.75,2024,6,26,19.27
37.5,-8.125,2024,6,26,20.81
37.5,-7.5,2024,6,26,24.25
37.5,-6.875,2024,6,26,24.42
37.5,-6.25,2024,6,26,24.59
38.0,-9.375,2024,6,26,17.94
38.0,-8.75,2024,6,26,19.36
38.0,-8.125,2024,6,26,21.07
38.0,-7.5,2024,6,26,23.32
38.0,-6.875,2024,6,26,23.79
38.0,-6.25,2024,6,26,23.39
38.5,-9.375,2024,6,26,18.18
38.5,-8.75,2024,6,26,19.97
38.5,-8.125,2024,6,26,21.11
38.5,-7.5,2024,6,26,21.96
38.5,-6.875,2024,6,26,23.31
38.5,-6.25,2024,6,26,24.3
39.0,-9.375,2024,6,26,18.49
39.0,-8.75,2024,6,26,20.54
39.0,-8.125,2024,6,26,21.13
39.0,-7.5,2024,6,26,21.36
39.0,-6.875,2024,6,26,22.95
39.0,-6.25,2024,6,26,24.8
39.5,-9.375,2024,6,26,18.19
39.5,-8.75,2024,6,26,19.94
39.5,-8.125,2024,6,26,20.52
39.5,-7.5,2024,6,26,21.92
39.5,-6.875,2024,6,26,22.84
39.5,-6.25,2024,6,26,23.91
40.0,-9.375,2024,6,26,17.74
40.0,-8.75,2024,6,26,19.51
40.0,-8.125,2024,6,26,19.17
40.0,-7.5,2024,6,26,21.42
40.0,-6.875,2024,6,26,23.06
40.0,-6.25,2024,6,26,25.22
40.5,-9.375,2024,6,26,17.15
40.5,-8.75,2024,6,26,19.47
40.5,-8.125,2024,6,26,20.5
40.5,-7.5,2024,6,26,19.42
40.5,-6.875,2024,6,26,20.36
40.5,-6.25,2024,6,26,22.12
41.0,-9.375,2024,6,26,16.76
41.0,-8.75,2024,6,26,18.5
41.0,-8.125,2024,6,26,19.72
41.0,-7.5,2024,6,26,19.9
41.0,-6.875,2024,6,26,22.11
41.0,-6.25,2024,6,26,22.46
41.5,-9.375,2024,6,26,16.7
41.5,-8.75,2024,6,26,19.24
41.5,-8.125,2024,6,26,20.44
41.5,-7.5,2024,6,26,20.56
41.5,-6.875,2024,6,26,22.23
41.5,-6.25,2024,6,26,22.7
42.0,-9.375,2024,6,26,16.8
42.0,-8.75,2024,6,26,20.0
42.0,-8.125,2024,6,26,20.07
42.0,-7.5,2024,6,26,19.98
42.0,-6.875,2024,6,26,20.08
42.0,-6.25,2024,6,26,21.46
37.0,-9.375,2024,6,27,18.94
37.0,-8.75,2024,6,27,19.46
37.0,-8.125,2024,6,27,19.76
37.0,-7.5,2024,6,27,19.87
37.0,-6.875,2024,6,27,20.3
37.0,-6.25,2024,6,27,22.38
37.5,-9.375,2024,6,27,18.28
37.5,-8.75,2024,6,27,20.91
37.5,-8.125,2024,6,27,22.13
37.5,-7.5,2024,6,27,22.78
37.5,-6.875,2024,6,27,22.5
37.5,-6.25,2024,6,27,22.37
38.0,-9.375,2024,6,27,17.98
38.0,-8.75,2024,6,27,21.22
38.0,-8.125,2024,6,27,23.64
38.0,-7.5,2024,6,27,23.94
38.0,-6.875,2024,6,27,22.54
38.0,-6.25,2024,6,27,20.25
38.5,-9.375,2024,6,27,18.99
38.5,-8.75,2024,6,27,22.41
38.5,-8.125,2024,6,27,23.09
38.5,-7.5,2024,6,27,22.74
38.5,-6.875,2024,6,27,21.61
38.5,-6.25,2024,6,27,21.08
39.0,-9.375,2024,6,27,19.99
39.0,-8.75,2024,6,27,22.72
39.0,-8.125,2024,6,27,22.07
39.0,-7.5,2024,6,27,21.09
39.0,-6.875,2024,6,27,21.12
39.0,-6.25,2024,6,27,22.42
39.5,-9.375,2024,6,27,19.07
39.5,-8.75,2024,6,27,21.63
39.5,-8.125,2024,6,27,22.08
39.5,-7.5,2024,6,27,22.66
39.5,-6.875,2024,6,27,22.18
39.5,-6.25,2024,6,27,22.58
40.0,-9.375,2024,6,27,17.89
40.0,-8.75,2024,6,27,20.9
40.0,-8.125,2024,6,27,21.56
40.0,-7.5,2024,6,27,23.05
40.0,-6.875,2024,6,27,23.53
40.0,-6.25,2024,6,27,24.35
40.5,-9.375,2024,6,27,17.21
40.5,-8.75,2024,6,27,20.93
40.5,-8.125,2024,6,27,23.48
40.5,-7.5,2024,6,27,21.22
40.5,-6.875,2024,6,27,21.67
40.5,-6.25,2024,6,27,22.36
41.0,-9.375,2024,6,27,17.0
41.0,-8.75,2024,6,27,20.72
41.0,-8.125,2024,6,27,22.95
41.0,-7.5,2024,6,27,22.83
41.0,-6.875,2024,6,27,24.74
41.0,-6.25,2024,6,27,23.26
41.5,-9.375,2024,6,27,16.95
41.5,-8.75,2024,6,27,22.23
41.5,-8.125,2024,6,27,24.18
41.5,-7.5,2024,6,27,23.78
41.5,-6.875,2024,6,27,24.64
41.5,-6.25,2024,6,27,23.05
42.0,-9.375,2024,6,27,17.24
42.0,-8.75,2024,6,27,22.27
42.0,-8.125,2024,6,27,22.47
42.0,-7.5,2024,6,27,22.47
42.0,-6.875,2024,6,27,21.88
42.0,-6.25,2024,6,27,21.45
37.0,-9.375,2024,6,28,18.45
37.0,-8.75,2024,6,28,18.72
37.0,-8.125,2024,6,28,19.76
37.0,-7.5,2024,6,28,20.05
37.0,-6.875,2024,6,28,19.96
37.0,-6.25,2024,6,28,20.99
37.5,-9.375,2024,6,28,18.13
37.5,-8.75,2024,6,28,19.61
37.5,-8.125,2024,6,28,21.18
37.5,-7.5,2024,6,28,22.13
37.5,-6.875,2024,6,28,20.88
37.5,-6.25,2024,6,28,20.66
