classification,parish,lat,lon,area_m2,HDD,CDD,E_Heating,E_Cooling
Old building,Lordelo do Ouro e Massarelos,41.15075462747565,-8.652531630845605,38.63,969.45,221.98,2054233.11,411572.37
Old building,Lordelo do Ouro e Massarelos,41.150714434423975,-8.6525472106496,18.26,969.45,221.98,971056.64,194554.4
Old building,Lordelo do Ouro e Massarelos,41.15072728452087,-8.65240302118714,32.9,969.45,221.98,1749488.18,350515.72
Old building,Lordelo do Ouro e Massarelos,41.150699219545416,-8.652474747094795,18.79,969.45,221.98,999332.59,200219.58
New building,Lordelo do Ouro e Massarelos,41.15077616859052,-8.6524249657329,34.78,969.45,221.98,136926.82,25474.19
New building,Lordelo do Ouro e Massarelos,41.1501732660571,-8.653452680705007,6.64,969.45,221.98,26150.66,4865.13
New building,Lordelo do Ouro e Massarelos,41.15088987971324,-8.653572651121904,26.61,969.45,221.98,104789.27,19495.24
New building,Lordelo do Ouro e Massarelos,41.15093791261622,-8.653675028554936,24.84,969.45,221.98,97809.26,18196.66
New building,Lordelo do Ouro e Massarelos,41.150898958045836,-8.653638087738182,48.56,969.45,221.98,191215.65,35574.21
New building,Lordelo do Ouro e Massarelos,41.150922647733395,-8.653718479693568,11.04,969.45,221.98,43458.03,8085.03
New building,Lordelo do Ouro e Massarelos,41.15087484654272,-8.653527403680295,19.44,969.45,221.98,76548.73,14241.3
New building,Lordelo do Ouro e Massarelos,41.15085607758858,-8.653457603116912,37.87,969.45,221.98,149130.43,27744.58
New building,Lordelo do Ouro e Massarelos,41.150833282073464,-8.653365819591558,15.53,969.45,221.98,61138.37,11374.32
New building,Lordelo do Ouro e Massarelos,41.150739988115006,-8.653231430972452,36.17,969.45,221.98,142406.4,26493.62
New building,Lordelo do Ouro e Massarelos,41.15077414002415,-8.653122051547562,23.24,969.45,221.98,91509.95,17024.73
New building,Lordelo do Ouro e Massarelos,41.150756370548336,-8.653090249919352,19.94,969.45,221.98,78515.49,14607.21
New building,Lordelo do Ouro e Massarelos,41.150685392581856,-8.652781803300853,32.06,969.45,221.98,126222.97,23482.82
New building,Lordelo do Ouro e Massarelos,41.15069338858402,-8.652921239909581,9.0,969.45,221.98,35439.55,6593.26
Old building,Lordelo do Ouro e Massarelos,41.15059585301587,-8.652929831841256,18.42,969.45,221.98,979363.16,196218.63
New building,Lordelo do Ouro e Massarelos,41.15073888526202,-8.653018580529496,36.91,969.45,221.98,145329.31,27037.41
New building,Lordelo do Ouro e Massarelos,41.15069351590388,-8.653002795235015,37.0,969.45,221.98,145698.68,27106.12
Old building,Lordelo do Ouro e Massarelos,41.15059069745751,-8.65270443493768,8.81,969.45,221.98,468731.37,93911.87
New building,Lordelo do Ouro e Massarelos,41.151219641603845,-8.655337923985089,1369.83,969.45,221.98,5393647.26,1003446.78
New building,Lordelo do Ouro e Massarelos,41.15139854879555,-8.655503713238494,36.89,969.45,221.98,145266.78,27025.77
New building,Lordelo do Ouro e Massarelos,41.15128504072249,-8.65503581598574,369.99,969.45,221.98,1456812.92,271028.89
New building,Lordelo do Ouro e Massarelos,41.15095152227266,-8.655385610212312,218.44,969.45,221.98,860101.42,160015.28
New building,Lordelo do Ouro e Massarelos,41.150821823765945,-8.653833614690543,28.9,969.45,221.98,113783.68,21168.58
New building,Lordelo do Ouro e Massarelos,41.1507792222881,-8.653868833206582,25.88,969.45,221.98,101891.86,18956.2
New building,Lordelo do Ouro e Massarelos,41.15073532867805,-8.653800326370158,21.49,969.45,221.98,84621.65,15743.21
New building,Lordelo do Ouro e Massarelos,41.150777978617306,-8.65377156675424,18.12,969.45,221.98,71363.4,13276.61
New building,Lordelo do Ouro e Massarelos,41.15072846621479,-8.653691954985893,13.35,969.45,221.98,52554.35,9777.33
New building,Lordelo do Ouro e Massarelos,41.1506043054676,-8.653406639993905,21.98,969.45,221.98,86564.44,16104.65
Old building,Lordelo do Ouro e Massarelos,41.15054123573734,-8.653344117923954,48.53,969.45,221.98,2580700.81,517051.91
New building,Lordelo do Ouro e Massarelos,41.15053502234901,-8.653291323103861,10.35,969.45,221.98,40744.41,7580.18
New building,Lordelo do Ouro e Massarelos,41.150583827731786,-8.65331672704464,23.1,969.45,221.98,90957.56,16921.96
New building,Lordelo do Ouro e Massarelos,41.1506165249722,-8.653314389692987,33.18,969.45,221.98,130652.21,24306.84
New building,Lordelo do Ouro e Massarelos,41.15053909184698,-8.653063231093903,53.07,969.45,221.98,208953.01,38874.11
New building,Lordelo do Ouro e Massarelos,41.150580545096695,-8.653171549061994,46.72,969.45,221.98,183973.81,34226.92
New building,Lordelo do Ouro e Massarelos,41.15044968745794,-8.653013534049323,10.3,969.45,221.98,40536.32,7541.47
New building,Lordelo do Ouro e Massarelos,41.15042165820457,-8.652951374127879,13.03,969.45,221.98,51318.05,9547.33
New building,Lordelo do Ouro e Massarelos,41.15046464362942,-8.652910934850466,16.71,969.45,221.98,65810.23,12243.49
Old building,Lordelo do Ouro e Massarelos,41.153409350527916,-8.65032889549456,279.36,969.45,221.98,14856801.7,2976609.14
Old building,Lordelo do Ouro e Massarelos,41.153223899661484,-8.650191973277252,277.37,969.45,221.98,14750950.83,2955401.58
Old building,Lordelo do Ouro e Massarelos,41.15296680691885,-8.650428078452236,336.08,969.45,221.98,17873307.36,3580975.99
Old building,Lordelo do Ouro e Massarelos,41.15316825575289,-8.65058319184114,279.38,969.45,221.98,14857936.17,2976836.44
Old building,Lordelo do Ouro e Massarelos,41.15268150618959,-8.65065948718421,277.36,969.45,221.98,14750450.2,2955301.27
Old building,Lordelo do Ouro e Massarelos,41.15286695052791,-8.650796395494561,279.36,969.45,221.98,14856924.0,2976633.65
Old building,Lordelo do Ouro e Massarelos,41.15265009661404,-8.649743381584544,277.35,969.45,221.98,14749788.15,2955168.63
Old building,Lordelo do Ouro e Massarelos,41.15283555052791,-8.649880295494562,279.36,969.45,221.98,14856928.57,2976634.56
Commercial building,Ramalde,41.172480346482075,-8.634518259681146,454.03,969.45,221.98,6500823.25,1209428.39
Commercial building,Ramalde,41.172128025905224,-8.633938729383257,363.91,969.45,221.98,5210461.25,969366.42
New building,Lordelo do Ouro e Massarelos,41.15015029679716,-8.652850157887817,10.06,969.45,221.98,39622.82,7371.52
Old building,Lordelo do Ouro e Massarelos,41.149944890881685,-8.652520187690508,62.62,969.45,221.98,3330134.22,667203.36
Old building,Lordelo do Ouro e Massarelos,41.14996688453174,-8.652463382634188,42.96,969.45,221.98,2284736.91,457754.56
New building,Lordelo do Ouro e Massarelos,41.150045778990865,-8.652496048295935,16.36,969.45,221.98,64410.94,11983.16
Old building,Lordelo do Ouro e Massarelos,41.15000083882108,-8.652425727004998,49.33,969.45,221.98,2623490.05,525624.87
New building,Lordelo do Ouro e Massarelos,41.150252244641415,-8.652765445222974,12.78,969.45,221.98,50329.98,9363.51
Old building,Lordelo do Ouro e Massarelos,41.15044219029878,-8.652406005708015,87.9,969.45,221.98,4674460.3,936543.51
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14903847576753,-8.614459819058599,236.64,969.45,221.98,931762.57,173347.29
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14901682103676,-8.614522579646447,31.98,969.45,221.98,125916.03,23425.71
New building,Lordelo do Ouro e Massarelos,41.15021265659865,-8.652225776250788,33.83,969.45,221.98,133201.11,24781.05
New building,Lordelo do Ouro e Massarelos,41.15020035359844,-8.652326431315073,9.04,969.45,221.98,35587.75,6620.83
New building,Lordelo do Ouro e Massarelos,41.150185158216615,-8.652344343636916,4.26,969.45,221.98,16782.18,3122.2
New building,Lordelo do Ouro e Massarelos,41.150149381879594,-8.652341327214971,10.0,969.45,221.98,39379.62,7326.28
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.16138034765187,-8.617322999697683,1056.66,969.45,221.98,4160543.98,774037.35
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.161253279309285,-8.617647508967169,367.21,969.45,221.98,1445868.74,268992.81
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.16111657392771,-8.617398546239299,167.28,969.45,221.98,658653.36,122537.42
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.16120538279067,-8.617238652541799,114.79,969.45,221.98,451971.92,84085.92
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.161186346199756,-8.616969176664771,301.0,969.45,221.98,1185186.99,220494.97
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.160710394124195,-8.617317654380546,189.95,969.45,221.98,747933.61,139147.32
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.161570350011736,-8.617739400000266,130.4,969.45,221.98,513457.0,95524.74
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.16177950090003,-8.617512435062295,101.31,969.45,221.98,398895.6,74211.47
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.16173655000244,-8.617359099999408,21.06,969.45,221.98,82915.89,15425.87
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.16193105934178,-8.617072139682245,236.78,969.45,221.98,932320.74,173451.13
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.16208042697808,-8.617057756196678,38.61,969.45,221.98,152034.8,28284.91
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.150209357670136,-8.614309449398238,314.55,969.45,221.98,1238543.78,230421.59
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15323037734421,-8.622038578673246,71.44,969.45,221.98,3799322.38,761206.75
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15311092845991,-8.622851805015179,542.75,969.45,221.98,2137036.69,397579.31
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15293906529628,-8.622772461113973,197.5,969.45,221.98,777664.2,144678.47
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15367829901018,-8.621776560315649,25.43,969.45,221.98,1352344.14,270946.6
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15353523646056,-8.621693154727279,129.24,969.45,221.98,508895.38,94676.09
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15370860694811,-8.62168551304591,163.01,969.45,221.98,641829.99,119407.56
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15384269260629,-8.621688553304848,40.41,969.45,221.98,159131.69,29605.23
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15359596409339,-8.621444946638915,221.25,969.45,221.98,871143.67,162069.61
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15325007588031,-8.621638700768639,414.3,969.45,221.98,1631284.46,303487.98
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15358908983662,-8.621180580354883,53.1,969.45,221.98,209068.37,38895.57
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.153353830517204,-8.621170965948533,145.3,969.45,221.98,572129.94,106440.39
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15339170724399,-8.62133296860419,166.11,969.45,221.98,654041.49,121679.41
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15350500996368,-8.621302231309311,120.19,969.45,221.98,473246.85,88043.95
New building,Lordelo do Ouro e Massarelos,41.150243637318276,-8.654067151004423,531.91,969.45,221.98,2094357.25,389639.13
New building,Lordelo do Ouro e Massarelos,41.1500432041491,-8.653784267586719,170.36,969.45,221.98,670778.95,124793.29
New building,Lordelo do Ouro e Massarelos,41.14992389166736,-8.653593543307041,362.14,969.45,221.98,1425928.29,265283.04
Old building,Lordelo do Ouro e Massarelos,41.149724765278016,-8.653247139854573,418.49,969.45,221.98,22256029.22,4459068.75
New building,Lordelo do Ouro e Massarelos,41.149656068441466,-8.653305990067837,87.46,969.45,221.98,344381.98,64069.63
New building,Lordelo do Ouro e Massarelos,41.149652976472915,-8.653189977182098,21.86,969.45,221.98,86082.2,16014.93
New building,Lordelo do Ouro e Massarelos,41.14958937929465,-8.653037820395877,82.35,969.45,221.98,324247.25,60323.72
Old building,Lordelo do Ouro e Massarelos,41.1528122129783,-8.623789538662292,37.2,969.45,221.98,1978326.28,396364.19
Old building,Lordelo do Ouro e Massarelos,41.15282293126379,-8.62385408470146,7.24,969.45,221.98,384856.1,77107.19
Old building,Lordelo do Ouro e Massarelos,41.15071439970798,-8.623384681980273,109.97,969.45,221.98,5848435.68,1171753.35
Old building,Lordelo do Ouro e Massarelos,41.15074463880363,-8.623256119437706,22.0,969.45,221.98,1169904.62,234394.24
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15272099598423,-8.618003735563798,203.91,969.45,221.98,802897.76,149372.98
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15273993226261,-8.617863354339713,137.75,969.45,221.98,542383.32,100906.26
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.15309844996534,-8.61815845369189,26.6,969.45,221.98,1414625.42,283424.86
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1466418830238,-8.623245673884941,929.23,969.45,221.98,49417699.44,9900998.82
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14770029637824,-8.62357999636054,1592.91,969.45,221.98,6272013.01,1166860.0
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14667563282638,-8.624191211453308,119.38,969.45,221.98,6348514.42,1271945.77
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146640593437965,-8.624519064318129,8.73,969.45,221.98,464274.63,93018.95
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147325086448845,-8.62348551013101,67.0,969.45,221.98,3563128.44,713884.52
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14749147598712,-8.623923593345786,17.6,969.45,221.98,935969.56,187524.58
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14746623351833,-8.623441549654613,669.99,969.45,221.98,35630856.19,7138759.37
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14761524402719,-8.623932999366955,989.22,969.45,221.98,52608219.81,10540230.08
New building,Lordelo do Ouro e Massarelos,41.150261755886795,-8.654897578573593,291.47,969.45,221.98,1147656.71,213512.74
Old building,Lordelo do Ouro e Massarelos,41.14879005978652,-8.653240301587557,39.35,969.45,221.98,2092764.4,419292.24
Old building,Lordelo do Ouro e Massarelos,41.14881725364738,-8.653293083975042,32.63,969.45,221.98,1735425.28,347698.17
Old building,Lordelo do Ouro e Massarelos,41.14883197164337,-8.65334983345959,27.58,969.45,221.98,1466932.0,293904.66
Old building,Lordelo do Ouro e Massarelos,41.1488962294839,-8.653379651317856,104.77,969.45,221.98,5571818.95,1116332.28
New building,Lordelo do Ouro e Massarelos,41.14929358938683,-8.652993600379002,190.89,969.45,221.98,751617.88,139832.75
New building,Lordelo do Ouro e Massarelos,41.1506075788525,-8.654507982444745,30.09,969.45,221.98,118479.85,22042.27
New building,Lordelo do Ouro e Massarelos,41.14855414917184,-8.653732881242366,14.94,969.45,221.98,58824.99,10943.94
New building,Lordelo do Ouro e Massarelos,41.1484455460478,-8.65375715113787,14.94,969.45,221.98,58807.82,10940.75
New building,Lordelo do Ouro e Massarelos,41.152613595444194,-8.65606477612537,289.74,969.45,221.98,1140845.98,212245.66
New building,Lordelo do Ouro e Massarelos,41.152561959279716,-8.656297036726551,290.0,969.45,221.98,1141848.66,212432.2
New building,Lordelo do Ouro e Massarelos,41.152508665856075,-8.656526220338193,289.95,969.45,221.98,1141649.02,212395.06
New building,Lordelo do Ouro e Massarelos,41.15271834393194,-8.655615061347987,289.87,969.45,221.98,1141358.73,212341.05
New building,Lordelo do Ouro e Massarelos,41.152771643156605,-8.65539806746722,289.93,969.45,221.98,1141580.77,212382.36
Old building,Lordelo do Ouro e Massarelos,41.15301819934782,-8.658381950791954,501.67,969.45,221.98,26679505.1,5345326.71
New building,Lordelo do Ouro e Massarelos,41.153648312503975,-8.657929984764001,16.29,969.45,221.98,64140.85,11932.91
New building,Lordelo do Ouro e Massarelos,41.15370034084747,-8.657932371014162,14.36,969.45,221.98,56553.1,10521.27
New building,Lordelo do Ouro e Massarelos,41.15420676704102,-8.661032835717974,313.18,969.45,221.98,1233144.21,229417.04
New building,Lordelo do Ouro e Massarelos,41.155206699966094,-8.659060099805897,287.97,969.45,221.98,1133858.68,210945.73
New building,Lordelo do Ouro e Massarelos,41.1550958999661,-8.659373499805898,287.97,969.45,221.98,1133860.63,210946.09
New building,Lordelo do Ouro e Massarelos,41.15498959996611,-8.659702999805898,287.97,969.45,221.98,1133862.51,210946.44
